TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
15545,2401,2024-10-19 00:00:00,Deposit,7703.200797,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,96.68,0,528,2251.86,Low Income Segment,Financial Literacy Program Access
15546,1817,2024-01-25 00:00:00,Transfer,1909.631925,Mortgage,Platinum,Zaragoza,41.6488,-0.8891,Mobile,USD,0,0,0,588,8505.85,High Income Segment,Exclusive Platinum Package
15547,7203,2024-03-29 00:00:00,Fee,1277.976735,Savings Account,Student,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,826,6879.84,Middle Income Segment,Mid-tier Savings Booster
15548,5562,2024-01-07 00:00:00,Loan Payment,5964.001272,Checking Account,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,157.94,339,5155.21,Middle Income Segment,Mid-tier Savings Booster
15549,5723,2023-05-19 00:00:00,Fee,3873.904545,Savings Account,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,668,7862.12,High Income Segment,Premium Investment Services
15550,3438,2025-05-20 00:00:00,Card Payment,3621.403792,Savings Account,Standard,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,722,9751.45,High Income Segment,Premium Investment Services
15551,7828,2023-09-01 00:00:00,Deposit,6165.616098,Checking Account,Student,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,526,1774.29,Low Income Segment,Financial Literacy Program Access
15552,2210,2023-12-08 00:00:00,Transfer,2985.874647,Savings Account,Student,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,383,7565.64,High Income Segment,Premium Investment Services
15553,7641,2025-01-08 00:00:00,Fee,1443.954542,Savings Account,Gold,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,625,2703.05,Low Income Segment,No-Fee Basic Account
15554,1599,2024-04-22 00:00:00,Loan Payment,1787.253011,Savings Account,Business,Barcelona,41.3874,2.1686,ATM,EUR,0,0,46.1,773,8230.89,High Income Segment,Premium Investment Services
15555,6480,2023-02-20 00:00:00,Deposit,4989.719526,Credit Card,Business,Barcelona,41.3874,2.1686,Online,USD,16.74,0,0,578,5610.91,Middle Income Segment,Gold Card with Travel Benefits
15556,2846,2024-09-02 00:00:00,Transfer,3676.95482,Mortgage,Student,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,442,9031.1,High Income Segment,Exclusive Platinum Package
15557,7592,2024-08-04 00:00:00,Transfer,10596.90646,Loan,Student,Barcelona,41.3874,2.1686,Mobile,EUR,0,74.72,0,602,3420.59,Middle Income Segment,Personal Loan Cashback Offer
15558,8861,2024-11-05 00:00:00,Deposit,7308.657903,Credit Card,Student,Seville,37.3891,-5.9845,ATM,EUR,10.05,0,0,601,6227.19,Middle Income Segment,Gold Card with Travel Benefits
15559,2887,2023-07-17 00:00:00,Deposit,4888.431729,Savings Account,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,378,1943.79,Low Income Segment,No-Fee Basic Account
15560,1679,2023-10-23 00:00:00,Deposit,4067.471065,Credit Card,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,39.68,0,0,636,8435.91,High Income Segment,Exclusive Platinum Package
15561,4252,2023-10-10 00:00:00,Card Payment,8518.476281,Credit Card,Student,Seville,37.3891,-5.9845,Branch,USD,33.13,0,0,685,3582.81,Middle Income Segment,Gold Card with Travel Benefits
15562,2835,2025-02-09 00:00:00,Fee,11612.19931,Mortgage,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,509,6145.01,Middle Income Segment,Mid-tier Savings Booster
15563,3177,2023-09-13 00:00:00,Withdrawal,12398.3036,Mortgage,Business,Zaragoza,41.6488,-0.8891,Branch,USD,0,0,0,507,6830.4,Middle Income Segment,Mid-tier Savings Booster
15564,9142,2024-04-24 00:00:00,Card Payment,3434.082063,Savings Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,559,6874.23,Middle Income Segment,Mid-tier Savings Booster
15565,1148,2024-12-12 00:00:00,Transfer,3420.380065,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,5.24,0,0,629,6366.53,Middle Income Segment,Gold Card with Travel Benefits
15566,2495,2024-11-30 00:00:00,Fee,3645.694811,Mortgage,Gold,Barcelona,41.3874,2.1686,ATM,USD,0,0,0,613,8815.65,High Income Segment,Exclusive Platinum Package
15567,2744,2025-03-25 00:00:00,Loan Payment,4068.271127,Mortgage,Standard,Murcia,37.9847,-1.1287,ATM,USD,0,0,2.04,399,8091.32,High Income Segment,Exclusive Platinum Package
15568,2646,2023-04-29 00:00:00,Transfer,5550.089612,Credit Card,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,47.57,0,0,519,6661.32,Middle Income Segment,Gold Card with Travel Benefits
15569,3995,2024-06-21 00:00:00,Card Payment,13108.56736,Mortgage,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,559,3218,Middle Income Segment,Mid-tier Savings Booster
15570,7643,2024-09-28 00:00:00,Withdrawal,3506.195285,Checking Account,Business,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,450,9455.12,High Income Segment,Premium Investment Services
15571,8378,2023-04-12 00:00:00,Loan Payment,8928.770411,Mortgage,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,13.35,548,5159.56,Middle Income Segment,Mid-tier Savings Booster
15572,9849,2023-05-06 00:00:00,Transfer,3661.572666,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,413,1274.61,Low Income Segment,No-Fee Basic Account
15573,4667,2024-07-02 00:00:00,Withdrawal,4266.839232,Savings Account,Student,Bilbao,43.263,-2.935,ATM,USD,0,0,0,818,5030.97,Middle Income Segment,Mid-tier Savings Booster
15574,1576,2024-02-14 00:00:00,Deposit,8056.211656,Loan,Business,Zaragoza,41.6488,-0.8891,Online,EUR,0,19.06,0,539,3110.97,Middle Income Segment,Personal Loan Cashback Offer
15575,5779,2024-09-21 00:00:00,Withdrawal,7818.32572,Loan,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,38.61,0,777,5725.53,Middle Income Segment,Personal Loan Cashback Offer
15576,9187,2023-08-28 00:00:00,Transfer,9660.0506,Credit Card,Standard,Seville,37.3891,-5.9845,Mobile,EUR,40.18,0,0,542,8722.7,High Income Segment,Exclusive Platinum Package
15577,3972,2024-09-30 00:00:00,Withdrawal,4302.468968,Savings Account,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,414,4164.89,Middle Income Segment,Mid-tier Savings Booster
15578,8756,2025-01-03 00:00:00,Card Payment,9109.718932,Loan,Business,Barcelona,41.3874,2.1686,Mobile,EUR,0,30.48,0,520,7666.04,High Income Segment,Premium Investment Services
15579,4948,2024-01-30 00:00:00,Transfer,8139.10896,Credit Card,Standard,Seville,37.3891,-5.9845,Branch,USD,21.57,0,0,358,7203.41,High Income Segment,Exclusive Platinum Package
15580,7544,2023-05-04 00:00:00,Transfer,12415.10297,Loan,Business,Malaga,36.7213,-4.4214,Branch,USD,0,50.71,0,686,1133.7,Low Income Segment,Financial Literacy Program Access
15581,3045,2024-03-08 00:00:00,Withdrawal,7542.542486,Mortgage,Gold,Madrid,40.4168,-3.7038,ATM,USD,0,0,0,413,9172.21,High Income Segment,Exclusive Platinum Package
15582,2627,2023-08-18 00:00:00,Withdrawal,5503.971682,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,615,6760.9,Middle Income Segment,Mid-tier Savings Booster
15583,2488,2023-05-27 00:00:00,Card Payment,10101.96366,Loan,Gold,Bilbao,43.263,-2.935,Online,EUR,0,13.54,0,781,3036.87,Middle Income Segment,Personal Loan Cashback Offer
15584,4563,2023-10-02 00:00:00,Loan Payment,6626.689786,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,USD,0,0,141.33,484,5700.9,Middle Income Segment,Mid-tier Savings Booster
15585,2802,2023-12-28 00:00:00,Loan Payment,7446.858628,Checking Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0,0,97.31,726,1037.28,Low Income Segment,Financial Literacy Program Access
15586,4591,2023-11-02 00:00:00,Fee,4753.435058,Loan,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,10.64,0,431,7096.28,High Income Segment,Premium Investment Services
15587,4520,2024-09-17 00:00:00,Transfer,1216.2295,Savings Account,Business,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,822,8698.02,High Income Segment,Premium Investment Services
15588,6896,2023-03-20 00:00:00,Loan Payment,5282.409816,Checking Account,Gold,Bilbao,43.263,-2.935,Branch,USD,0,0,14.47,505,2796.51,Low Income Segment,Financial Literacy Program Access
15589,8643,2024-03-23 00:00:00,Fee,1216.830861,Mortgage,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,303,3590.16,Middle Income Segment,Mid-tier Savings Booster
15590,8041,2023-06-11 00:00:00,Card Payment,636.0578804,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,807,7540.88,High Income Segment,Premium Investment Services
15591,4311,2023-07-30 00:00:00,Transfer,14460.52549,Mortgage,Standard,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,672,9416.68,High Income Segment,Exclusive Platinum Package
15592,3305,2024-03-30 00:00:00,Card Payment,3506.008343,Loan,Student,Madrid,40.4168,-3.7038,Online,EUR,0,5.26,0,567,1980.31,Low Income Segment,Financial Literacy Program Access
15593,8875,2025-03-24 00:00:00,Fee,508.2954924,Mortgage,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,726,7397.75,High Income Segment,Exclusive Platinum Package
15594,2967,2023-06-27 00:00:00,Loan Payment,4647.765639,Credit Card,Gold,Murcia,37.9847,-1.1287,ATM,EUR,26.08,0,87.96,731,7744.49,High Income Segment,Exclusive Platinum Package
15595,9009,2025-01-06 00:00:00,Fee,12925.32828,Mortgage,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,564,3685.31,Middle Income Segment,Mid-tier Savings Booster
15596,6462,2024-02-27 00:00:00,Withdrawal,4976.316276,Mortgage,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,720,9340.32,High Income Segment,Exclusive Platinum Package
15597,7897,2024-04-05 00:00:00,Card Payment,2094.507734,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,565,1020.66,Low Income Segment,No-Fee Basic Account
15598,4458,2024-08-26 00:00:00,Fee,2349.596435,Mortgage,Student,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,511,9183.47,High Income Segment,Exclusive Platinum Package
15599,9585,2024-01-20 00:00:00,Card Payment,2703.900062,Checking Account,Gold,Barcelona,41.3874,2.1686,Branch,USD,0,0,0,824,8665.98,High Income Segment,Premium Investment Services
15600,5778,2023-02-27 00:00:00,Deposit,14385.08725,Mortgage,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,457,9769.6,High Income Segment,Exclusive Platinum Package
15601,4730,2023-07-03 00:00:00,Deposit,10893.33575,Loan,Student,Madrid,40.4168,-3.7038,Mobile,EUR,0,41.95,0,585,6031.99,Middle Income Segment,Personal Loan Cashback Offer
15602,5365,2024-09-26 00:00:00,Fee,7239.24009,Credit Card,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,9.37,0,0,659,5338.66,Middle Income Segment,Gold Card with Travel Benefits
15603,8547,2024-10-27 00:00:00,Deposit,7692.31921,Credit Card,Standard,Seville,37.3891,-5.9845,Online,EUR,40.84,0,0,504,9144.28,High Income Segment,Exclusive Platinum Package
15604,1027,2024-10-16 00:00:00,Fee,9978.141195,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,510,2927.52,Low Income Segment,Financial Literacy Program Access
15605,4491,2023-11-26 00:00:00,Card Payment,1162.349778,Credit Card,Gold,Malaga,36.7213,-4.4214,Online,EUR,48.96,0,0,714,2620.19,Low Income Segment,Financial Literacy Program Access
15606,7423,2024-02-08 00:00:00,Fee,590.2275548,Savings Account,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,732,2742.08,Low Income Segment,No-Fee Basic Account
15607,6301,2023-07-01 00:00:00,Fee,5258.910399,Credit Card,Student,Barcelona,41.3874,2.1686,Mobile,EUR,23.21,0,0,676,7537.37,High Income Segment,Exclusive Platinum Package
15608,7160,2023-04-20 00:00:00,Deposit,7398.378013,Loan,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,56.52,0,836,8763.62,High Income Segment,Premium Investment Services
15609,2173,2023-03-13 00:00:00,Transfer,14480.47647,Mortgage,Business,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,656,8659.01,High Income Segment,Exclusive Platinum Package
15610,1338,2025-04-01 00:00:00,Fee,4418.453083,Credit Card,Business,Valencia,39.4699,-0.3763,Mobile,EUR,11.62,0,0,320,2955.45,Low Income Segment,Financial Literacy Program Access
15611,1841,2024-11-24 00:00:00,Fee,11392.79813,Loan,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,39.08,0,728,3499.18,Middle Income Segment,Personal Loan Cashback Offer
15612,1293,2023-02-06 00:00:00,Withdrawal,9686.851334,Credit Card,Business,Murcia,37.9847,-1.1287,ATM,USD,11.84,0,0,389,7841.79,High Income Segment,Exclusive Platinum Package
15613,7558,2023-10-26 00:00:00,Withdrawal,10487.60483,Loan,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,43.23,0,784,3313.12,Middle Income Segment,Personal Loan Cashback Offer
15614,2647,2024-03-26 00:00:00,Loan Payment,5953.7354,Mortgage,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,170.18,673,7022.15,High Income Segment,Exclusive Platinum Package
15615,5898,2023-06-06 00:00:00,Deposit,9358.059482,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0,25.71,0,688,6056.02,Middle Income Segment,Personal Loan Cashback Offer
15616,5526,2025-04-01 00:00:00,Transfer,5339.76254,Credit Card,Student,Seville,37.3891,-5.9845,Branch,USD,44.43,0,0,757,5675.99,Middle Income Segment,Gold Card with Travel Benefits
15617,6614,2023-02-01 00:00:00,Fee,2478.538272,Loan,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,35.47,0,617,8392.22,High Income Segment,Premium Investment Services
15618,4801,2024-06-14 00:00:00,Fee,1945.510905,Mortgage,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,694,3209.74,Middle Income Segment,Mid-tier Savings Booster
15619,9280,2023-04-11 00:00:00,Deposit,881.7262888,Loan,Business,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,90.33,0,539,8462.63,High Income Segment,Premium Investment Services
15620,8376,2024-11-04 00:00:00,Loan Payment,1631.630424,Savings Account,Student,Valencia,39.4699,-0.3763,Branch,USD,0,0,170.76,500,2018.26,Low Income Segment,No-Fee Basic Account
15621,1899,2023-06-19 00:00:00,Loan Payment,6740.012846,Credit Card,Standard,Murcia,37.9847,-1.1287,Branch,EUR,5.95,0,0.37,388,2303.33,Low Income Segment,Financial Literacy Program Access
15622,4477,2024-04-28 00:00:00,Withdrawal,11347.87557,Loan,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,11.29,0,398,1134.12,Low Income Segment,Financial Literacy Program Access
15623,2744,2024-11-10 00:00:00,Deposit,1601.751924,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,USD,0,0,0,391,1927.67,Low Income Segment,No-Fee Basic Account
15624,7096,2023-03-24 00:00:00,Loan Payment,2651.105766,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,71.27,332,1323.53,Low Income Segment,No-Fee Basic Account
15625,3253,2024-06-14 00:00:00,Loan Payment,3659.891987,Checking Account,Business,Barcelona,41.3874,2.1686,Mobile,USD,0,0,107.92,480,2094.24,Low Income Segment,Financial Literacy Program Access
15626,2633,2023-08-18 00:00:00,Transfer,1361.50866,Loan,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,91.31,0,362,4658.88,Middle Income Segment,Personal Loan Cashback Offer
15627,8001,2024-09-12 00:00:00,Withdrawal,5930.454686,Checking Account,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,418,3704.89,Middle Income Segment,Mid-tier Savings Booster
15628,8020,2024-07-23 00:00:00,Withdrawal,2593.054685,Savings Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,640,4370.8,Middle Income Segment,Mid-tier Savings Booster
15629,9149,2023-06-12 00:00:00,Withdrawal,13669.04233,Mortgage,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,770,2962.56,Low Income Segment,Financial Literacy Program Access
15630,5701,2023-06-22 00:00:00,Card Payment,10375.32327,Loan,Student,Murcia,37.9847,-1.1287,ATM,EUR,0,37.03,0,796,6766.2,Middle Income Segment,Personal Loan Cashback Offer
15631,7735,2024-01-16 00:00:00,Loan Payment,2175.576422,Checking Account,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,57.12,340,4423.15,Middle Income Segment,Mid-tier Savings Booster
15632,2013,2024-04-14 00:00:00,Fee,3064.546528,Credit Card,Student,Seville,37.3891,-5.9845,Mobile,EUR,26.88,0,0,485,1174.28,Low Income Segment,Financial Literacy Program Access
15633,4299,2023-04-10 00:00:00,Card Payment,8007.941141,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,418,1984.68,Low Income Segment,Financial Literacy Program Access
15634,2506,2023-07-12 00:00:00,Loan Payment,982.6997484,Checking Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,10.61,816,1516.23,Low Income Segment,Financial Literacy Program Access
15635,5803,2023-06-28 00:00:00,Loan Payment,3127.295522,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,56.17,81.07,623,1888.52,Low Income Segment,Financial Literacy Program Access
15636,1977,2025-01-10 00:00:00,Deposit,8033.099343,Credit Card,Standard,Barcelona,41.3874,2.1686,ATM,EUR,27.22,0,0,352,5094.51,Middle Income Segment,Gold Card with Travel Benefits
15637,2817,2025-03-10 00:00:00,Withdrawal,2292.365885,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,738,9192.65,High Income Segment,Exclusive Platinum Package
15638,5901,2023-03-25 00:00:00,Withdrawal,2726.949269,Savings Account,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,0,680,1062.85,Low Income Segment,No-Fee Basic Account
15639,7798,2025-02-15 00:00:00,Transfer,3076.834854,Checking Account,Platinum,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,407,2868.34,Low Income Segment,Financial Literacy Program Access
15640,1473,2024-02-08 00:00:00,Withdrawal,3005.758623,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,588,8560.61,High Income Segment,Exclusive Platinum Package
15641,1567,2024-07-19 00:00:00,Loan Payment,4837.443745,Savings Account,Student,Malaga,36.7213,-4.4214,Online,EUR,0,0,105.47,763,5010.39,Middle Income Segment,Mid-tier Savings Booster
15642,8966,2024-10-03 00:00:00,Deposit,10247.23561,Loan,Platinum,Valencia,39.4699,-0.3763,Branch,EUR,0,24.03,0,848,2393.05,Low Income Segment,Financial Literacy Program Access
15643,3258,2023-01-27 00:00:00,Transfer,3320.35823,Loan,Business,Madrid,40.4168,-3.7038,ATM,USD,0,56.54,0,469,3519.97,Middle Income Segment,Personal Loan Cashback Offer
15644,9120,2024-02-22 00:00:00,Loan Payment,3918.108762,Savings Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,182.76,668,7715.58,High Income Segment,Premium Investment Services
15645,5310,2023-07-11 00:00:00,Loan Payment,110.4232249,Mortgage,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,186.23,335,4514.63,Middle Income Segment,Mid-tier Savings Booster
15646,2982,2023-07-07 00:00:00,Card Payment,2170.063304,Checking Account,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,780,6140.37,Middle Income Segment,Mid-tier Savings Booster
15647,2096,2024-08-21 00:00:00,Transfer,1352.022525,Loan,Platinum,Barcelona,41.3874,2.1686,ATM,USD,0,51.67,0,592,8913.24,High Income Segment,Premium Investment Services
15648,7610,2023-06-21 00:00:00,Card Payment,5272.726435,Loan,Student,Valencia,39.4699,-0.3763,Online,EUR,0,9.2,0,617,4370.65,Middle Income Segment,Personal Loan Cashback Offer
15649,4570,2023-01-05 00:00:00,Loan Payment,9510.239356,Mortgage,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,0,94.76,361,1186.99,Low Income Segment,Financial Literacy Program Access
15650,7497,2024-03-26 00:00:00,Loan Payment,2137.360249,Loan,Platinum,Valencia,39.4699,-0.3763,Mobile,USD,0,15.45,128.74,768,4428.93,Middle Income Segment,Personal Loan Cashback Offer
15651,4646,2024-09-23 00:00:00,Card Payment,2345.895612,Credit Card,Platinum,Barcelona,41.3874,2.1686,Mobile,USD,42.57,0,0,794,6413.4,Middle Income Segment,Gold Card with Travel Benefits
15652,3419,2025-02-10 00:00:00,Deposit,1961.860167,Savings Account,Student,Murcia,37.9847,-1.1287,Online,EUR,0,0,0,805,3388.59,Middle Income Segment,Mid-tier Savings Booster
15653,5279,2025-05-05 00:00:00,Deposit,4921.608563,Checking Account,Gold,Seville,37.3891,-5.9845,Mobile,USD,0,0,0,605,9574.99,High Income Segment,Premium Investment Services
15654,1673,2023-06-05 00:00:00,Card Payment,4640.070031,Mortgage,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,715,1678.84,Low Income Segment,Financial Literacy Program Access
15655,3802,2024-10-13 00:00:00,Deposit,5887.368043,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,19.37,0,0,486,4837.39,Middle Income Segment,Gold Card with Travel Benefits
15656,8312,2023-05-18 00:00:00,Withdrawal,4344.51312,Loan,Student,Barcelona,41.3874,2.1686,Branch,EUR,0,32.06,0,838,6627.66,Middle Income Segment,Personal Loan Cashback Offer
15657,3369,2023-12-03 00:00:00,Transfer,3210.920021,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,74.64,0,460,6081.9,Middle Income Segment,Personal Loan Cashback Offer
15658,5530,2023-02-16 00:00:00,Deposit,8364.910033,Credit Card,Standard,Valencia,39.4699,-0.3763,Branch,EUR,29.57,0,0,759,9516.69,High Income Segment,Exclusive Platinum Package
